station_id,n_active_seasons,coverage,first_active,last_active,max_gap_seasons,median_obs,min_obs,max_obs,cv_obs,n_seasons_any_obs,ok_coverage,ok_gap,ok_starts_early,ok_ends_late,ok_density,ok_stability,selected,fail_reasons,period,n_seasons_in_period,station_name,latitude,longitude,elevation_m
0-203-0-11102036001,59,1.0,1966.0,2024.0,0,23.0,14.0,25.0,0.11088856225656017,59,True,True,True,True,True,True,True,,1966-2025,59,Bezvěrov,49.993664,13.054363,699.0
0-203-0-11001058001,59,1.0,1966.0,2024.0,0,22.0,13.0,26.0,0.14371442709603263,59,True,True,True,True,True,True,True,,1966-2025,59,Tři Sekery,49.943647,12.616463,672.0
0-203-0-20201038001,57,0.9661016949152542,1966.0,2024.0,1,22.0,12.0,26.0,0.16689987110653848,58,True,True,True,True,True,True,True,,1966-2025,59,Heřmanovice,50.1985,17.3816,665.0
0-203-0-10802009001,59,1.0,1966.0,2024.0,0,20.0,10.0,26.0,0.17189677804464681,59,True,True,True,True,True,True,True,,1966-2025,59,Vimperk,49.0657822,13.7824278,637.0
0-203-0-11502020001,56,0.9491525423728814,1967.0,2024.0,2,21.0,11.0,25.0,0.18339184985296658,59,True,True,True,True,True,True,True,,1966-2025,59,Petrovice  Krásný Les,50.767361,13.937667,631.0
0-203-0-11301161001,59,1.0,1966.0,2024.0,0,23.0,16.0,26.0,0.11487623840773928,59,True,True,True,True,True,True,True,,1966-2025,59,Nejdek,50.335684,12.715486,609.0
0-203-0-41501076001,57,0.9661016949152542,1966.0,2024.0,1,23.0,11.0,26.0,0.17372158569217014,58,True,True,True,True,True,True,True,,1966-2025,59,Nové Město na Moravě,49.5581,16.0689,601.0
0-203-0-11401004201,56,0.9491525423728814,1966.0,2024.0,1,22.0,10.0,26.0,0.17571620586704317,59,True,True,True,True,True,True,True,,1966-2025,59,Boleboř,50.537395,13.415082,600.0
0-203-0-20404063001,56,0.9491525423728814,1966.0,2024.0,2,22.5,10.0,26.0,0.16400116399880496,59,True,True,True,True,True,True,True,,1966-2025,59,Bělá pod Pradědem  Filipovice,50.1464278,17.2064242,588.0
0-203-0-10805047001,58,0.9830508474576272,1966.0,2024.0,1,23.0,16.0,26.0,0.09087520615820156,59,True,True,True,True,True,True,True,,1966-2025,59,Střezimíř,49.5381,14.6181,588.0
0-203-0-10702020001,57,0.9661016949152542,1966.0,2023.0,1,23.0,12.0,26.0,0.09746904628297745,58,True,True,True,True,True,True,True,,1966-2025,59,Nová Bystřice,49.0190528,15.0986103,583.0
0-203-0-10703036001,54,0.9152542372881356,1966.0,2023.0,2,22.0,11.0,26.0,0.20330984574255914,57,True,True,True,True,True,True,True,,1966-2025,59,Strmilov,49.1630636,15.2067203,582.0
0-203-0-11102028001,58,0.9830508474576272,1966.0,2024.0,1,22.0,12.0,26.0,0.1634034651966391,59,True,True,True,True,True,True,True,,1966-2025,59,Verušičky,50.140984,13.172377,582.0
0-203-0-10704094001,58,0.9830508474576272,1966.0,2024.0,1,23.0,18.0,26.0,0.08552155646098814,59,True,True,True,True,True,True,True,,1966-2025,59,Jistebnice,49.484444,14.529167,580.0
0-203-0-11583,57,0.9661016949152542,1966.0,2024.0,1,21.0,14.0,26.0,0.12933478746335467,59,True,True,True,True,True,True,True,,1966-2025,59,Černovice  Dobešov,49.3575,14.9625,580.0
0-203-0-41601022101,57,0.9661016949152542,1966.0,2024.0,1,23.0,10.0,26.0,0.16658253166019063,59,True,True,True,True,True,True,True,,1966-2025,59,Třešť,49.293889,15.476111,574.0
0-203-0-11101047001,56,0.9491525423728814,1968.0,2024.0,2,22.0,14.0,26.0,0.13625089253587522,59,True,True,True,True,True,True,True,,1966-2025,59,Úněšov  Číhaná,49.894104,13.128163,573.0
0-203-0-41502083001,57,0.9661016949152542,1966.0,2023.0,1,23.0,10.0,26.0,0.19814831469966643,59,True,True,True,True,True,True,True,,1966-2025,59,Rozstání,49.398026,16.835258,571.0
0-203-0-11102023001,59,1.0,1966.0,2024.0,0,23.0,10.0,26.0,0.16613790101656906,59,True,True,True,True,True,True,True,,1966-2025,59,Žlutice,50.09822,13.160412,569.0
0-203-0-41601054001,58,0.9830508474576272,1966.0,2023.0,1,23.0,11.0,26.0,0.1985805629964826,59,True,True,True,True,True,True,True,,1966-2025,59,Vysoké Studnice,49.3931,15.7303,568.0
0-203-0-11794,59,1.0,1966.0,2024.0,0,23.0,14.0,26.0,0.12038772061231962,59,True,True,True,True,True,True,True,,1966-2025,59,Horní Bečva,49.4311,18.2983,565.0
0-203-0-11549,59,1.0,1966.0,2024.0,0,22.0,14.0,26.0,0.10601440116530332,59,True,True,True,True,True,True,True,,1966-2025,59,Vyšší Brod,48.6177092,14.3141131,559.0
0-203-0-10703011001,58,0.9830508474576272,1966.0,2024.0,1,24.0,19.0,26.0,0.08055106294038564,59,True,True,True,True,True,True,True,,1966-2025,59,Kamenice nad Lipou  Vodná,49.2831,15.0633,557.0
0-203-0-41501010001,59,1.0,1966.0,2024.0,0,22.0,11.0,26.0,0.15242479601488887,59,True,True,True,True,True,True,True,,1966-2025,59,Polička,49.716111,16.269167,552.0
0-203-0-10804001001,57,0.9661016949152542,1966.0,2023.0,1,23.0,13.0,26.0,0.11911905128356569,58,True,True,True,True,True,True,True,,1966-2025,59,Radošice  Mladý Smolivec,49.5023517,13.7266981,552.0
0-203-0-10501063001,58,0.9830508474576272,1966.0,2024.0,1,23.0,10.0,26.0,0.14572398735070796,59,True,True,True,True,True,True,True,,1966-2025,59,Smržovka,50.7294,15.2511,550.0
0-203-0-41501048001,59,1.0,1966.0,2024.0,0,21.0,11.0,26.0,0.18260396051142042,59,True,True,True,True,True,True,True,,1966-2025,59,Olešnice,49.5586,16.4166,543.0
0-203-0-10801117001,59,1.0,1966.0,2024.0,0,22.0,10.0,26.0,0.1340199941534062,59,True,True,True,True,True,True,True,,1966-2025,59,Chanovice,49.4031031,13.7176939,533.0
0-20000-0-11659,57,0.9661016949152542,1966.0,2024.0,2,21.0,10.0,26.0,0.1864003814564409,59,True,True,True,True,True,True,True,,1966-2025,59,Přibyslav  Hřiště,49.582785,15.7625,532.5
0-20000-0-11628,59,1.0,1966.0,2024.0,0,22.0,11.0,26.0,0.1691346506635423,59,True,True,True,True,True,True,True,,1966-2025,59,Košetice  Křešín  Kramolín,49.573504,15.08046,532.29
0-203-0-10901012001,59,1.0,1966.0,2024.0,0,22.0,10.0,25.0,0.16532142033348715,59,True,True,True,True,True,True,True,,1966-2025,59,Nížkov,49.5325,15.8067,531.0
0-203-0-20101025001,58,0.9830508474576272,1966.0,2024.0,1,22.0,11.0,26.0,0.1609674038546986,59,True,True,True,True,True,True,True,,1966-2025,59,Budišov nad Budišovkou,49.797195,17.618216,530.0
0-203-0-10901060001,58,0.9830508474576272,1966.0,2024.0,1,22.0,11.0,26.0,0.177455797313021,59,True,True,True,True,True,True,True,,1966-2025,59,Štoky,49.501462,15.590799,530.0
0-203-0-40103004001,57,0.9661016949152542,1966.0,2024.0,1,22.0,11.0,26.0,0.21208742869532138,59,True,True,True,True,True,True,True,,1966-2025,59,Nemanice  Nemaničky,49.431422,12.716909,529.0
0-203-0-20301008002,57,0.9661016949152542,1966.0,2024.0,2,22.0,13.0,25.0,0.11252567402891003,59,True,True,True,True,True,True,True,,1966-2025,59,Staré Hamry  Samčanka,49.468936,18.43389,527.0
0-203-0-10602032201,58,0.9830508474576272,1966.0,2024.0,1,22.0,15.0,25.0,0.11169582238632939,59,True,True,True,True,True,True,True,,1966-2025,59,Soběnov,48.7476228,14.5355644,526.0
0-203-0-11101013001,57,0.9661016949152542,1966.0,2024.0,1,22.0,12.0,26.0,0.19217086878318076,59,True,True,True,True,True,True,True,,1966-2025,59,Strašice,49.742781,13.753217,526.0
0-203-0-10703027001,58,0.9830508474576272,1966.0,2024.0,1,23.0,19.0,26.0,0.08591668100366304,59,True,True,True,True,True,True,True,,1966-2025,59,Lodhéřov,49.2131911,14.9622222,526.0
0-203-0-11483,59,1.0,1966.0,2024.0,0,23.0,16.0,26.0,0.10184137620525917,59,True,True,True,True,True,True,True,,1966-2025,59,Rožmitál pod Třemšínem,49.605,13.8664,524.0
0-203-0-11301046001,58,0.9830508474576272,1966.0,2024.0,1,22.0,10.0,26.0,0.19111520552537686,59,True,True,True,True,True,True,True,,1966-2025,59,Luby,50.256881,12.400238,524.0
0-203-0-41101014001,57,0.9661016949152542,1966.0,2024.0,1,22.0,15.0,26.0,0.11518755433488412,59,True,True,True,True,True,True,True,,1966-2025,59,Velké Karlovice,49.359444,18.286944,518.0
0-203-0-10901114001,58,0.9830508474576272,1966.0,2024.0,1,24.0,16.0,26.0,0.08983663928824207,59,True,True,True,True,True,True,True,,1966-2025,59,Humpolec,49.54701,15.352715,515.0
0-203-0-11101055001,57,0.9661016949152542,1966.0,2024.0,1,21.0,11.0,26.0,0.16976588807569742,59,True,True,True,True,True,True,True,,1966-2025,59,Horní Bělá  Vrtbo,49.884347,13.248312,513.0
0-203-0-10802073001,57,0.9661016949152542,1966.0,2024.0,1,22.0,16.0,26.0,0.10529429623527735,59,True,True,True,True,True,True,True,,1966-2025,59,Sedlice,49.3756828,13.9416925,511.0
0-203-0-111040030,58,0.9830508474576272,1966.0,2024.0,1,22.5,11.0,26.0,0.14571491046145962,59,True,True,True,True,True,True,True,,1966-2025,59,Podlesí,49.6897,13.9806,510.0
0-203-0-10703017001,58,0.9830508474576272,1966.0,2024.0,1,22.5,11.0,26.0,0.1286524837379034,59,True,True,True,True,True,True,True,,1966-2025,59,Nová Včelnice,49.2229981,15.0685064,509.0
0-203-0-11001044001,58,0.9830508474576272,1966.0,2024.0,1,23.0,13.0,26.0,0.11086273418601601,59,True,True,True,True,True,True,True,,1966-2025,59,Planá,49.870952,12.735097,505.0
0-203-0-10903055001,55,0.9322033898305084,1966.0,2024.0,3,24.0,17.0,26.0,0.08514891453856728,56,True,True,True,True,True,True,True,,1966-2025,59,Načeradec,49.6044,14.9086,502.0
0-203-0-41402044002,57,0.9661016949152542,1966.0,2024.0,2,23.0,10.0,26.0,0.17365630008971705,59,True,True,True,True,True,True,True,,1966-2025,59,Jemnice,49.025,15.59,502.0
0-203-0-10804016002,58,0.9830508474576272,1966.0,2024.0,1,23.0,19.0,26.0,0.0842604258109718,59,True,True,True,True,True,True,True,,1966-2025,59,Závišín,49.487222,13.923056,501.0
0-203-0-10902055001,58,0.9830508474576272,1966.0,2024.0,1,24.0,11.0,26.0,0.13837413458169995,59,True,True,True,True,True,True,True,,1966-2025,59,Pacov,49.46355,15.02348,494.0
0-203-0-41101034002,56,0.9491525423728814,1966.0,2024.0,2,23.0,13.0,26.0,0.11056546763980186,58,True,True,True,True,True,True,True,,1966-2025,59,Zděchov,49.2639,18.0772,491.0
0-203-0-11002086001,59,1.0,1966.0,2024.0,0,23.0,15.0,26.0,0.09267862314617732,59,True,True,True,True,True,True,True,,1966-2025,59,Chudenice,49.465405,13.176262,490.0
0-203-0-10901046001,59,1.0,1966.0,2024.0,0,24.0,13.0,26.0,0.10772298469464867,59,True,True,True,True,True,True,True,,1966-2025,59,Polná,49.4864,15.7061,490.0
0-203-0-11001016001,58,0.9830508474576272,1966.0,2024.0,1,22.0,11.0,26.0,0.17183077135405,59,True,True,True,True,True,True,True,,1966-2025,59,Tachov,49.798357,12.623135,487.0
0-203-0-10704117001,56,0.9491525423728814,1966.0,2024.0,3,23.0,13.0,26.0,0.12165013675865696,59,True,True,True,True,True,True,True,,1966-2025,59,Bernartice,49.3662453,14.3893392,485.0
0-203-0-11005023001,58,0.9830508474576272,1966.0,2024.0,1,21.0,10.0,26.0,0.17951104232212473,59,True,True,True,True,True,True,True,,1966-2025,59,Životice,49.470036,13.681495,484.0
0-203-0-11497,59,1.0,1966.0,2024.0,0,22.0,15.0,26.0,0.11354069373221856,59,True,True,True,True,True,True,True,,1966-2025,59,Husinec,49.0522,13.9883,483.0
0-203-0-10801119001,58,0.9830508474576272,1966.0,2024.0,1,22.0,15.0,26.0,0.11960977176201437,59,True,True,True,True,True,True,True,,1966-2025,59,Horažďovická Lhota  Smrkovec,49.3398103,13.5981892,483.0
0-203-0-11103045001,57,0.9661016949152542,1966.0,2024.0,2,22.0,14.0,26.0,0.1285701039225626,59,True,True,True,True,True,True,True,,1966-2025,59,Nové Strašecí,50.1456,13.8942,482.0
0-203-0-10702007001,58,0.9830508474576272,1966.0,2024.0,1,22.0,15.0,26.0,0.10658873993025242,59,True,True,True,True,True,True,True,,1966-2025,59,Hranice,48.8188419,14.8469519,479.0
0-203-0-20202070001,57,0.9661016949152542,1966.0,2024.0,1,22.0,11.0,26.0,0.16386091024499536,59,True,True,True,True,True,True,True,,1966-2025,59,Melč,49.849444,17.756944,478.0
0-203-0-11003028001,58,0.9830508474576272,1966.0,2024.0,1,22.0,10.0,26.0,0.15431806803090128,59,True,True,True,True,True,True,True,,1966-2025,59,Strážov,49.30562,13.246905,477.0
0-203-0-11002055001,56,0.9491525423728814,1966.0,2024.0,2,23.0,14.0,26.0,0.1257055170256018,59,True,True,True,True,True,True,True,,1966-2025,59,Kdyně,49.393642,13.045733,475.0
0-203-0-11005011001,59,1.0,1966.0,2024.0,0,23.0,11.0,26.0,0.14806277358708228,59,True,True,True,True,True,True,True,,1966-2025,59,Žinkovy,49.486555,13.491503,475.0
0-203-0-11604,56,0.9491525423728814,1967.0,2024.0,1,23.0,10.0,26.0,0.1845360659909157,58,True,True,True,True,True,True,True,,1966-2025,59,Nové Město pod Smrkem,50.92358,15.23381,473.0
0-203-0-41501037001,58,0.9830508474576272,1966.0,2024.0,1,23.0,10.0,26.0,0.16666215495418063,59,True,True,True,True,True,True,True,,1966-2025,59,Vír,49.5642,16.3139,473.0
0-203-0-11303060001,55,0.9322033898305084,1966.0,2024.0,2,22.0,11.0,26.0,0.15724797112521183,58,True,True,True,True,True,True,True,,1966-2025,59,Velečín  Pastuchovice,50.07036,13.38189,470.0
0-203-0-10805038001,58,0.9830508474576272,1966.0,2024.0,1,21.0,11.0,25.0,0.16404162354240062,59,True,True,True,True,True,True,True,,1966-2025,59,Nečín  Bělohrad,49.7067,14.2017,465.0
0-203-0-11003082001,58,0.9830508474576272,1966.0,2024.0,1,23.0,14.0,26.0,0.12452453384648002,59,True,True,True,True,True,True,True,,1966-2025,59,Netunice,49.61559,13.432035,464.0
0-203-0-41601087001,58,0.9830508474576272,1966.0,2024.0,1,23.0,10.0,26.0,0.16438256163556955,59,True,True,True,True,True,True,True,,1966-2025,59,Třebíč  Podklášteří,49.2236,15.87,463.0
0-203-0-10501025001,59,1.0,1966.0,2024.0,0,24.0,12.0,26.0,0.10284641088047544,59,True,True,True,True,True,True,True,,1966-2025,59,Jilemnice,50.6014,15.5125,462.0
0-203-0-10702028001,57,0.9661016949152542,1966.0,2024.0,1,22.0,12.0,26.0,0.13525611114882863,58,True,True,True,True,True,True,True,,1966-2025,59,Chlum u Třeboně,48.9581153,14.9351097,462.0
0-203-0-11428,54,0.9152542372881356,1966.0,2024.0,2,22.0,10.0,26.0,0.17075398628451652,57,True,True,True,True,True,True,True,,1966-2025,59,Domažlice,49.444716,12.922385,458.0
0-203-0-41101084001,56,0.9491525423728814,1966.0,2024.0,2,22.0,10.0,26.0,0.194950189596189,58,True,True,True,True,True,True,True,,1966-2025,59,Valašská Bystřice,49.416432,18.106298,458.0
0-203-0-11003009001,57,0.9661016949152542,1966.0,2024.0,1,22.0,13.0,26.0,0.15694221367001057,59,True,True,True,True,True,True,True,,1966-2025,59,Nýrsko,49.290206,13.135924,457.0
0-203-0-10704104001,57,0.9661016949152542,1966.0,2024.0,1,22.0,14.0,26.0,0.11189904287397245,59,True,True,True,True,True,True,True,,1966-2025,59,Milevsko,49.452778,14.368611,453.0
0-203-0-10903058001,57,0.9661016949152542,1966.0,2024.0,1,22.0,12.0,26.0,0.174601216057124,59,True,True,True,True,True,True,True,,1966-2025,59,Veliš,49.6664,14.8233,451.0
0-203-0-10903144001,57,0.9661016949152542,1966.0,2024.0,1,22.0,12.0,26.0,0.14152846018589355,59,True,True,True,True,True,True,True,,1966-2025,59,Votice,49.6433,14.6333,450.0
0-203-0-10501036001,59,1.0,1966.0,2024.0,0,23.0,11.0,26.0,0.13189557733619892,59,True,True,True,True,True,True,True,,1966-2025,59,Nová Paka,50.49,15.5136,450.0
0-203-0-11789,57,0.9661016949152542,1966.0,2024.0,2,24.0,13.0,26.0,0.1645205662886348,59,True,True,True,True,True,True,True,,1966-2025,59,Huslenky  Kychová,49.3,18.1261,450.0
0-203-0-11001107001,58,0.9830508474576272,1966.0,2024.0,1,23.0,10.0,26.0,0.13272272901772306,59,True,True,True,True,True,True,True,,1966-2025,59,Staré Sedlo  Darmyšl,49.639765,12.878357,448.0
0-203-0-10901141001,58,0.9830508474576272,1966.0,2024.0,1,24.0,11.0,26.0,0.1552738885264698,59,True,True,True,True,True,True,True,,1966-2025,59,Řendějov  Nový Samechov,49.76873,15.08814,444.0
0-203-0-11405014001,58,0.9830508474576272,1966.0,2024.0,1,23.0,12.0,26.0,0.15523449417044072,59,True,True,True,True,True,True,True,,1966-2025,59,Chřibská  Horní Chřibská,50.85289,14.52456,440.0
0-203-0-11785,54,0.9152542372881356,1966.0,2024.0,2,20.5,10.0,25.0,0.22456726294810037,58,True,True,True,True,True,True,True,,1966-2025,59,Frenštát pod Radhoštěm,49.541055,18.240568,436.0
0-203-0-11102044001,58,0.9830508474576272,1966.0,2024.0,1,23.0,12.0,26.0,0.13867278843731246,59,True,True,True,True,True,True,True,,1966-2025,59,Manětín,49.992466,13.22757,436.0
0-203-0-11101025001,57,0.9661016949152542,1966.0,2024.0,1,22.0,14.0,26.0,0.1184568771385753,59,True,True,True,True,True,True,True,,1966-2025,59,Holoubkov  Medový Újezd,49.77498,13.71137,433.0
0-203-0-11001177001,58,0.9830508474576272,1966.0,2024.0,1,23.5,14.0,26.0,0.11722385575188675,59,True,True,True,True,True,True,True,,1966-2025,59,Úlice,49.759189,13.143405,428.0
0-203-0-41603036001,56,0.9491525423728814,1966.0,2024.0,3,23.0,13.0,26.0,0.14199088245964542,59,True,True,True,True,True,True,True,,1966-2025,59,Hrotovice,49.1105,16.0588,425.0
0-203-0-11455,56,0.9491525423728814,1966.0,2024.0,2,22.0,11.0,26.0,0.1611210053552444,59,True,True,True,True,True,True,True,,1966-2025,59,Klatovy,49.39042,13.303016,421.0
0-203-0-10903081001,57,0.9661016949152542,1966.0,2024.0,1,23.0,12.0,26.0,0.15813471218245734,59,True,True,True,True,True,True,True,,1966-2025,59,Postupice,49.7306,14.7833,421.0
0-203-0-10902100001,55,0.9322033898305084,1966.0,2024.0,2,23.0,10.0,26.0,0.1104632458047207,57,True,True,True,True,True,True,True,,1966-2025,59,Dolní Kralovice  Střítež,49.66272,15.159775,420.0
0-203-0-11005050001,58,0.9830508474576272,1966.0,2024.0,1,23.0,10.0,26.0,0.14545372408981333,59,True,True,True,True,True,True,True,,1966-2025,59,Spálené Poříčí,49.615175,13.604538,420.0
0-203-0-11578,56,0.9491525423728814,1966.0,2024.0,1,22.0,10.0,26.0,0.18033175089306525,59,True,True,True,True,True,True,True,,1966-2025,59,Vavřinec  Žíšov,49.902888,15.067741,415.0
0-203-0-41001078001,59,1.0,1966.0,2024.0,0,23.0,12.0,26.0,0.14048834258135012,59,True,True,True,True,True,True,True,,1966-2025,59,Velké Losiny,50.038056,17.051365,411.0
0-203-0-10901110001,59,1.0,1966.0,2024.0,0,23.0,10.0,26.0,0.11957480787262506,59,True,True,True,True,True,True,True,,1966-2025,59,Světlá nad Sázavou,49.6728,15.4075,410.0
0-203-0-10603060001,57,0.9661016949152542,1966.0,2024.0,1,22.0,14.0,26.0,0.14132636478902755,59,True,True,True,True,True,True,True,,1966-2025,59,Hluboká nad Vltavou,49.0536578,14.4334833,410.0
0-203-0-10901127001,58,0.9830508474576272,1966.0,2024.0,1,22.0,10.0,26.0,0.19223926505028066,59,True,True,True,True,True,True,True,,1966-2025,59,Ledeč nad Sázavou,49.698597,15.284048,408.0
0-203-0-11102153001,57,0.9661016949152542,1966.0,2024.0,1,22.0,10.0,26.0,0.1837925499804738,59,True,True,True,True,True,True,True,,1966-2025,59,Karlova Ves,49.990212,13.861277,405.0
0-203-0-10704050001,56,0.9491525423728814,1966.0,2024.0,2,22.0,14.0,26.0,0.1455945986081198,57,True,True,True,True,True,True,True,,1966-2025,59,Planá nad Lužnicí,49.3533,14.6969,404.0
0-203-0-41402059001,56,0.9491525423728814,1966.0,2024.0,3,22.5,10.0,26.0,0.16644834509691014,59,True,True,True,True,True,True,True,,1966-2025,59,Lukov,48.8566,15.9077,403.0
0-203-0-11401097301,59,1.0,1966.0,2024.0,0,22.0,10.0,26.0,0.21109633287693824,59,True,True,True,True,True,True,True,,1966-2025,59,Dubí,50.68056,13.80214,402.0
0-203-0-11103001001,57,0.9661016949152542,1966.0,2024.0,1,23.0,10.0,26.0,0.14549992965928304,59,True,True,True,True,True,True,True,,1966-2025,59,Oráčov,50.10814,13.54839,401.0
0-203-0-11005040001,58,0.9830508474576272,1966.0,2024.0,1,23.0,13.0,26.0,0.1148939046213365,59,True,True,True,True,True,True,True,,1966-2025,59,Seč,49.587397,13.506002,398.0
0-203-0-20301050204,58,0.9830508474576272,1966.0,2024.0,1,23.0,12.0,26.0,0.13615382929842063,59,True,True,True,True,True,True,True,,1966-2025,59,Raškovice,49.622266,18.468383,397.0
0-203-0-20407027001,54,0.9152542372881356,1966.0,2024.0,3,21.0,10.0,26.0,0.2252570548079255,59,True,True,True,True,True,True,True,,1966-2025,59,Mníšek  Fojtka,50.82725,15.05856,395.0
0-203-0-11403041001,56,0.9491525423728814,1967.0,2024.0,1,21.0,10.0,26.0,0.22651316959093828,59,True,True,True,True,True,True,True,,1966-2025,59,Mařenice,50.80967,14.676,395.0
0-203-0-11403005001,57,0.9661016949152542,1966.0,2024.0,1,22.0,10.0,25.0,0.19900169977505436,59,True,True,True,True,True,True,True,,1966-2025,59,Křižany,50.738722,14.907056,395.0
0-203-0-20408003001,59,1.0,1966.0,2024.0,0,22.0,10.0,25.0,0.1809946827032106,59,True,True,True,True,True,True,True,,1966-2025,59,Rumburk,50.95156,14.57086,390.0
0-203-0-11691,54,0.9152542372881356,1966.0,2024.0,3,21.5,11.0,26.0,0.14681749365823615,58,True,True,True,True,True,True,True,,1966-2025,59,Náměšť nad Oslavou,49.2101581,16.144155,390.0
0-203-0-11102119001,58,0.9830508474576272,1966.0,2024.0,1,23.0,13.0,26.0,0.12592282736850044,59,True,True,True,True,True,True,True,,1966-2025,59,Slabce  Modřejovice,49.992453,13.690636,389.0
0-203-0-11542,59,1.0,1966.0,2024.0,0,23.0,17.0,26.0,0.06952495903818351,59,True,True,True,True,True,True,True,,1966-2025,59,České Budějovice  ul. S.K.Neumanna,48.9644,14.4672,388.0
0-203-0-10805107001,55,0.9322033898305084,1966.0,2024.0,3,23.0,10.0,26.0,0.14924845325760827,57,True,True,True,True,True,True,True,,1966-2025,59,Voznice,49.819169,14.212691,385.0
0-203-0-10502050001,57,0.9661016949152542,1966.0,2024.0,1,24.0,13.0,26.0,0.11232916660118955,59,True,True,True,True,True,True,True,,1966-2025,59,Boseň  Mužský,50.5222,15.0404,382.0
0-203-0-11792,55,0.9322033898305084,1968.0,2024.0,2,23.0,12.0,26.0,0.1725665835744683,59,True,True,True,True,True,True,True,,1966-2025,59,Jablunkov  Návsí,49.5875,18.7503,380.0
0-203-0-20201071001,56,0.9491525423728814,1966.0,2024.0,2,21.0,11.0,26.0,0.184472198416225,59,True,True,True,True,True,True,True,,1966-2025,59,Lichnov,50.0127428,17.6374406,379.0
0-203-0-11002097001,59,1.0,1966.0,2024.0,0,24.0,15.0,26.0,0.09454451338934114,59,True,True,True,True,True,True,True,,1966-2025,59,Dnešice,49.601994,13.269301,378.0
0-203-0-41503007001,55,0.9322033898305084,1966.0,2024.0,3,22.0,14.0,26.0,0.12691375430379906,59,True,True,True,True,True,True,True,,1966-2025,59,Zastávka,49.19298,16.36313,375.0
