hydro_year,n_stations,mean_swe_obs_median,mean_swe_mod_median,mean_swe_obs_mean,mean_swe_mod_mean,mean_swe_djfm_obs_median,mean_swe_djfm_mod_median,mean_swe_djfm_obs_mean,mean_swe_djfm_mod_mean,mean_swe_snow_obs_median,mean_swe_snow_mod_median,mean_swe_snow_obs_mean,mean_swe_snow_mod_mean,max_swe_obs_median,max_swe_mod_median,max_swe_obs_mean,max_swe_mod_mean,dohy_max_obs_median,dohy_max_mod_median,dohy_max_obs_mean,dohy_max_mod_mean,dohy_first_snow_obs_median,dohy_first_snow_mod_median,dohy_first_snow_obs_mean,dohy_first_snow_mod_mean,dohy_last_snow_obs_median,dohy_last_snow_mod_median,dohy_last_snow_obs_mean,dohy_last_snow_mod_mean,snow_duration_obs_median,snow_duration_mod_median,snow_duration_obs_mean,snow_duration_mod_mean,n_snow_weeks_obs_median,n_snow_weeks_mod_median,n_snow_weeks_obs_mean,n_snow_weeks_mod_mean,swe_days_obs_median,swe_days_mod_median,swe_days_obs_mean,swe_days_mod_mean
1967,62,1.1989795918367347,2.0594714121386946,8.17257254527775,11.522240262200624,2.9705882352941178,8.5094919890625,21.599918056603205,36.0911600717617,11.99034090909091,13.53210293636364,33.297309102352756,37.420996629665915,20.5,25.3104055,47.54677419354839,65.80986639838709,74.0,81.0,70.78,75.8360655737705,18.0,18.0,29.2,29.360655737704917,102.0,109.0,107.32,118.06557377049181,84.0,84.0,78.12,88.70491803278688,5.5,8.0,6.709677419354839,9.370967741935484,399.35,612.6905996505,2464.812903225806,3726.4088750134692
1968,62,1.3541346973572037,2.1596767328844444,7.842328971475115,10.048073503577415,4.526923076923077,8.759806088666666,22.780632442615364,31.477212364240113,12.39,13.015548986813185,31.087143647054074,34.004816397398756,24.049999999999997,24.6523285,52.63225806451614,56.22646856935484,73.0,94.0,78.98181818181818,99.19354838709677,45.0,38.0,48.43636363636364,46.91935483870968,122.0,136.0,115.76363636363637,134.98387096774192,84.0,91.0,67.32727272727273,88.06451612903226,7.0,9.5,7.403225806451613,9.870967741935484,449.05,671.679569855,2317.203225806452,3341.2595494856696
1969,62,2.0507774140752866,3.494311069479166,5.538338203293766,6.9325125272125785,6.558035714285714,12.041521536274509,15.889648921866662,21.479074035781103,13.0,16.738118707142856,24.00603184931527,24.710596419833475,25.5,28.324264499999998,40.148387096774194,41.61636824193548,113.0,113.0,104.34545454545454,117.74193548387096,57.0,50.0,51.018181818181816,42.54838709677419,148.0,148.0,139.72727272727272,150.03225806451613,91.0,112.0,88.7090909090909,107.48387096774194,9.5,11.0,8.451612903225806,11.064516129032258,718.9,1110.6635397549999,1708.5193548387097,2247.3817218310387
1970,60,12.097378048780488,19.455249748095238,18.13927119560925,22.046372978135633,32.431250000000006,52.736009625,42.72805764797638,55.82834811723214,34.45333333333333,51.8895504117647,46.56612056951604,54.461459213062575,62.05,96.919055,89.61166666666666,99.03409603333333,126.0,126.0,111.87037037037037,124.13333333333334,28.0,28.0,33.18518518518518,35.7,154.0,154.0,147.90740740740742,158.2,119.0,126.0,114.72222222222223,122.5,15.0,17.0,13.05,14.65,3279.15,5619.7148220849995,4734.368333333333,5907.629369352865
1971,60,2.194897959183674,2.341865802839007,4.341308854750668,4.963807930769263,7.664285714285714,7.937517908124999,13.354980997317737,15.556670267001705,21.46,15.236998442857143,25.696669527442253,20.98142137626444,29.799999999999997,25.973719000000003,38.365,35.368360656,128.0,79.0,104.58181818181818,95.53448275862068,65.0,51.0,63.345454545454544,55.827586206896555,135.0,135.0,128.63636363636363,143.68965517241378,70.0,84.0,65.2909090909091,87.86206896551724,6.0,7.0,5.683333333333334,7.783333333333333,742.3500000000001,729.5899210949999,1144.9316666666668,1430.2101906318405
1972,61,0.6942307692307692,1.5696594458461537,1.855406992502908,4.029330091628376,2.123529411764706,3.8539970782352944,4.103758952634824,10.455879377839754,12.225,10.371005233333333,13.230395367044304,15.513727971107045,12.7,15.96142,15.883606557377048,25.15816958590164,92.0,92.0,85.14893617021276,77.76271186440678,22.0,22.0,38.38297872340426,29.35593220338983,99.0,113.0,119.25531914893617,135.89830508474577,77.0,84.0,80.87234042553192,106.54237288135593,4.0,7.0,4.245901639344262,7.262295081967213,252.0,511.68727079162,455.44754098360653,1066.492767372488
1973,62,0.7467142857142857,0.9287666171708169,4.597411165352114,5.207804194316295,2.3875,3.4152721000000006,11.608725103381563,13.151781787916587,10.0,7.2007355833333335,20.80225505302778,16.21113216722248,16.2,14.517542,36.63870967741936,33.331473449193545,118.0,118.0,114.56363636363636,111.57377049180327,27.0,27.0,58.43636363636364,48.22950819672131,132.0,139.0,128.43636363636364,144.62295081967213,91.0,98.0,70.0,96.39344262295081,5.0,6.0,4.935483870967742,7.370967741935484,264.25,293.8721926385,1087.8790322580646,1387.467059898376
1974,60,0.6690416666666668,1.136029516360784,4.1990044288296495,4.905914684742864,2.21,3.44471903,12.700983182803036,14.652683487305918,12.266666666666666,9.192368759999999,24.154848550439457,18.745711743154263,16.05,15.6164375,37.123333333333335,34.443328672,47.0,47.0,45.6,52.45762711864407,33.0,33.0,31.21818181818182,30.389830508474578,68.0,117.0,73.34545454545454,200.40677966101694,35.0,84.0,42.127272727272725,170.01694915254237,4.0,6.5,4.516666666666667,7.6,229.25,401.69094682499997,1133.3816666666667,1434.645744151585
1975,61,0.37142857142857144,0.40262496365384615,1.6705173248788001,2.308323667433772,1.2133333333333334,1.1814836488235294,4.080802377066842,6.153999441997525,9.775,6.473345500000001,13.041204555082105,10.423660312282818,13.6,10.520645,17.66393442622951,18.962714501967213,116.0,116.0,96.0,93.69491525423729,46.0,46.0,63.57142857142857,53.355932203389834,151.0,151.0,125.14285714285714,137.35593220338984,70.0,105.0,61.57142857142857,84.0,2.0,4.0,2.8852459016393444,5.344262295081967,129.5,144.2000364,443.21475409836063,684.5787239828347
1976,62,1.151423200859291,2.380353268524099,8.198371607280693,12.417782827421426,2.99,7.246063509,18.162987983448136,30.544549786209394,9.232467532467531,11.406898248181818,25.91168175770799,31.180501855558642,17.9,19.290135499999998,44.012903225806454,54.75675969516129,80.0,108.0,76.0,94.0,24.0,24.0,33.25,31.677419354838708,115.0,143.0,122.5,139.2741935483871,91.0,119.0,89.25,107.59677419354838,6.0,9.0,7.258064516129032,10.67741935483871,375.20000000000005,799.483947731,2114.282258064516,3456.527451159345
1977,62,2.1421003016591253,2.2035014385507985,5.071694860303257,6.266569122560961,6.384375,7.2835796475,13.34166330533266,17.355733811249777,13.975000000000001,14.180372199999999,22.135758296284614,22.538360388167405,27.5,25.883725,36.88709677419355,39.55131632822581,85.0,85.0,91.01754385964912,89.01639344262296,43.0,43.0,45.08771929824562,38.98360655737705,127.0,120.0,127.36842105263158,126.65573770491804,91.0,91.0,82.28070175438596,87.67213114754098,7.0,9.0,7.370967741935484,9.274193548387096,723.0999999999999,781.865202181,1403.974193548387,1866.1699336485744
1978,61,1.591304347826087,2.7468021783999994,6.712699496065931,10.405164145977698,5.26875,11.785601442,16.759227426516482,27.307503042442143,13.9125,13.591671407142858,23.017930613011675,27.238589394301904,20.0,31.448853,38.31967213114754,48.07051957213115,105.0,112.0,96.25,99.95081967213115,35.0,21.0,38.875,26.62295081967213,126.0,126.0,124.375,128.98360655737704,87.5,105.0,85.5,102.36065573770492,8.0,11.0,8.131147540983607,11.836065573770492,529.9,961.3807624399999,1874.3590163934425,2896.531591765746
1979,62,4.795115384615385,7.146000842145231,7.286275836786692,10.197177573832889,15.088194444444444,25.909568836458334,23.00290744702272,32.51042018728483,23.53076923076923,27.96540462941177,30.158285497430104,34.36110901737584,44.55,61.14971,54.688709677419354,64.15185938709678,104.0,118.0,100.20338983050847,111.45161290322581,34.0,34.0,39.33898305084746,34.67741935483871,125.0,153.0,127.61016949152543,226.38709677419354,91.0,126.0,88.27118644067797,191.70967741935485,11.0,13.0,10.161290322580646,12.46774193548387,1711.8500000000001,2360.0624029849996,2454.7870967741933,3438.624157921844
1980,61,2.0901960784313722,1.9150970335294117,4.4516139701099515,5.518025493311508,5.371428571428572,4.8442394082352935,12.44427815608264,15.846277604425683,15.395535714285714,12.291935094871796,22.619067742883665,21.101994258675067,27.1,24.610004,36.90327868852459,37.23766619270492,89.0,89.0,99.37931034482759,96.35,61.0,22.5,48.327586206896555,33.7,131.0,145.0,126.65517241379311,135.9,77.0,87.5,78.32758620689656,102.2,6.0,7.0,7.213114754098361,9.311475409836065,678.3000000000001,683.68964097,1468.967213114754,1837.6186807429824
1981,62,3.0285714285714285,3.1867036884191178,6.288535621617639,7.008393267437138,8.80843137254902,9.819720409440169,19.459559808866025,21.123357731132533,17.274603174603175,15.171624499206349,27.854034242296816,27.259742850399615,32.3,30.241705,50.52258064516129,50.248362645161286,87.0,94.0,89.14516129032258,92.87096774193549,31.0,10.0,27.725806451612904,18.241935483870968,122.0,122.0,115.0,123.91935483870968,91.0,112.0,87.2741935483871,105.6774193548387,9.0,11.0,9.14516129032258,11.0,1059.1,1104.0191126999998,2123.3370967741935,2409.637470950211
1982,62,3.3778555431131014,7.029280869999999,9.266585378309205,18.341424234088485,10.132222222222222,20.85923002132353,26.729849648559327,53.847269163361325,20.19375,30.335934540000004,33.186988223027114,50.80503826483533,42.35,62.547173,64.45806451612903,86.07320748387097,58.0,58.0,59.75,66.80645161290323,9.0,9.0,18.45,14.64516129032258,86.0,121.0,105.95,123.03225806451613,77.0,112.0,87.5,108.38709677419355,9.0,13.0,10.03225806451613,13.887096774193548,1116.8500000000001,2397.2687616499998,3161.301612903226,6234.391466018179
1983,62,2.309923076923077,2.480920145509761,4.792865919141045,5.626889821002607,8.07121212121212,8.380555544033612,16.05450290853991,19.05015900289631,18.538095238095238,16.481312475000003,25.63081443672288,26.163728649484597,34.6,32.06871,49.85645161290322,46.08618782258064,106.0,113.0,108.59677419354838,110.51612903225806,50.0,50.0,64.11290322580645,53.725806451612904,120.0,127.0,122.93548387096774,127.2258064516129,70.0,77.0,58.82258064516129,73.5,7.0,8.0,7.0,8.403225806451612,824.6000000000001,873.531942997,1709.7274193548387,2003.564637689455
1984,62,1.3505910165484631,1.1534717218078527,4.751373550992546,5.984945139657897,4.921875,3.6731346046176467,14.773160049943732,17.967045916139615,10.35,6.70586585,19.75323099307461,20.531488500642823,18.0,13.932632,38.38709677419355,37.58296515564516,105.0,105.0,96.39344262295081,87.09836065573771,35.0,35.0,43.721311475409834,35.80327868852459,119.0,119.0,122.78688524590164,129.55737704918033,84.0,91.0,79.06557377049181,93.75409836065573,7.0,9.0,8.193548387096774,9.903225806451612,435.05,400.6399321239,1652.5193548387097,2092.4118144431304
1985,62,3.0574468085106377,4.135867029381808,6.337355337619125,7.035083274748409,10.72,13.5010110875,20.63327461031415,22.745257161234832,17.76153846153846,17.126788754545455,25.380156548690785,25.31835121508454,29.65,27.637267,46.748387096774195,42.80659347145161,89.0,89.0,96.80327868852459,98.52459016393442,47.0,47.0,42.52459016393443,39.885245901639344,138.0,138.0,134.55737704918033,161.98360655737704,91.0,105.0,92.0327868852459,122.09836065573771,10.0,12.0,10.35483870967742,11.67741935483871,1015.3499999999998,1390.5937241524998,2171.5241935483873,2409.535732002723
1986,62,3.2431702127659574,4.890292798185662,6.891325020009412,8.791856203993246,8.423504273504275,10.513383130333331,18.284549344683356,23.76150770079805,16.10982142857143,20.12816461363636,25.73642548788584,28.795889128582875,30.5,37.0170935,50.26451612903226,52.884501709677416,74.0,32.0,69.37096774193549,64.62903225806451,18.0,18.0,19.241935483870968,18.677419354838708,123.0,130.0,127.1774193548387,137.79032258064515,105.0,112.0,107.93548387096774,119.11290322580645,11.0,12.5,10.741935483870968,12.758064516129032,1099.6999999999998,1672.1253568845,2339.7048387096775,3019.635054385058
1987,62,5.606769230769231,8.116279766693877,12.951843804403332,16.228051632970967,18.12,25.86468844666667,39.5423287749698,47.85218994553494,28.072727272727267,32.10430907142857,48.866638833950795,54.9999400162652,60.05,49.89502349999999,82.58387096774193,87.10261129032259,94.0,101.0,99.85245901639344,110.8225806451613,52.0,52.0,52.80327868852459,52.67741935483871,136.0,143.0,137.60655737704917,147.29032258064515,84.0,98.0,84.80327868852459,94.61290322580645,11.0,14.0,11.225806451612904,12.838709677419354,2011.8000000000002,2681.44620975,4569.701612903225,5705.736662516664
1988,62,1.7785490196078433,1.918229786875,4.8921971403771005,4.508217227290229,5.8602380952380955,6.685390739393939,16.036416006510883,14.358593138650091,17.345000000000002,13.38930239375,27.719403481822837,20.74860837153886,34.95,30.250552,58.601612903225806,47.805124330645164,135.0,135.0,129.1290322580645,130.1451612903226,82.5,58.0,75.16129032258064,59.58064516129032,138.5,142.0,160.17741935483872,159.61290322580646,56.0,84.0,85.01612903225806,100.03225806451613,6.0,7.0,6.290322580645161,7.951612903225806,595.0,582.2924689050001,1664.7693548387097,1522.4952473519756
1989,62,0.2592549019607843,0.5085970493306122,4.336844808499711,9.200479898257312,0.6080882352941177,0.8419012789761904,12.656567440702876,27.15562362623042,10.65,8.829344083333332,24.272086142149167,30.950357867966197,10.0,9.428081500000001,32.288709677419355,45.853512644999995,49.0,49.0,42.857142857142854,47.75,21.0,21.0,24.142857142857142,19.375,49.0,70.0,63.0,83.625,28.0,56.0,38.857142857142854,64.25,2.0,4.0,3.629032258064516,6.903225806451613,91.69999999999999,176.359184918,1494.9854838709678,3154.782714629192
1990,62,0.5640318627450981,0.6833478365846338,1.420577008683443,1.2719750954808593,0.8375000000000001,1.5850945155042018,3.792106463139433,3.2765760311340726,12.442857142857145,8.538152325,16.490577078288943,12.450461359555923,15.399999999999999,10.9321925,23.669354838709676,19.222648383225806,41.0,41.0,64.84745762711864,43.868852459016395,27.0,27.0,32.45762711864407,29.065573770491802,69.0,76.0,88.45762711864407,90.11475409836065,42.0,49.0,56.0,61.049180327868854,3.0,3.0,3.2096774193548385,4.241935483870968,194.25,240.79519075500002,479.69193548387096,434.19880846959353
1991,62,1.1073829787234044,1.6767250391335784,1.9416356782845192,2.634423267492744,3.989154411764706,5.467911002708333,6.422202499429728,8.607088204915147,12.616666666666667,11.67030211904762,14.924378336717046,13.78459841448493,20.35,20.1467495,26.611290322580647,24.569181693548384,110.0,110.0,95.43548387096774,85.5,36.5,33.0,47.564516129032256,35.935483870967744,110.0,117.0,122.30645161290323,136.6451612903226,77.0,84.0,74.74193548387096,100.70967741935483,5.0,7.0,5.145161290322581,7.403225806451613,372.4,578.7717875576,648.2903225806451,884.3575601607646
1992,62,1.138131313131313,1.5099185851994432,7.655891290931437,10.494429472041428,3.1886363636363635,5.147500440064103,20.879198815758354,28.932655630691,13.575,10.6964524125,31.255448672964462,31.08284414499638,18.7,15.185808999999999,44.76129032258064,53.25208569241936,60.0,60.0,71.62,67.48275862068965,18.0,21.5,31.44,26.810344827586206,137.0,126.5,163.6,177.31034482758622,98.0,98.0,132.16,150.5,5.5,8.0,6.693548387096774,9.14516129032258,354.55,484.23619025949995,2558.296774193548,3522.276306311545
1993,62,2.85536858974359,3.4690542069411765,5.84708878059359,6.7667203462344805,10.163461538461538,11.011851752556819,18.677250329919925,20.754115460278815,20.621666666666666,18.21368357916667,26.711926342304288,24.601799570267396,37.4,33.9291535,54.075806451612905,47.90850695967742,121.0,128.0,115.91935483870968,121.79032258064517,44.0,37.0,60.935483870967744,44.45161290322581,149.0,149.0,138.7258064516129,146.74193548387098,91.0,112.0,77.79032258064517,102.29032258064517,7.0,11.0,8.483870967741936,10.758064516129032,999.25,1082.14413139525,1997.8564516129034,2321.698046940502
1994,56,1.5208333333333335,2.469819727126697,4.570920836592078,5.247931335242428,2.142857142857143,2.861934638125,8.801499971062805,8.75708511402939,9.3475,9.616850420238096,14.487624759290481,13.023751351241717,16.55,20.520277999999998,24.646428571428572,25.95558903982143,57.0,53.5,52.28846153846154,52.98148148148148,22.0,22.0,23.75,23.037037037037038,102.5,92.0,97.11538461538461,100.03703703703704,80.5,70.0,73.36538461538461,77.0,4.0,5.5,4.857142857142857,6.160714285714286,242.55,345.1243381075,918.1999999999999,862.1508389348375
1995,45,1.8489795918367347,1.7837037453061224,5.728125868010861,8.076612491868845,4.737500000000001,4.2192,9.405313899608018,12.314844234376233,12.69,12.277115133333332,18.08136904761905,17.654865604702053,24.4,24.483934,35.093333333333334,36.498710872000004,77.0,77.0,81.61363636363636,80.3409090909091,56.0,49.0,57.27272727272727,49.47727272727273,98.0,91.0,115.5,113.11363636363636,45.5,56.0,58.22727272727273,63.63636363636363,4.0,5.0,5.333333333333333,6.622222222222222,457.09999999999997,421.78543755180004,947.7066666666667,1205.2631889516088
1996,62,8.997044917257682,11.887716539732143,13.74323053672724,25.665169612723226,14.728333333333332,21.87117196083333,19.645147926604285,36.19176661256315,18.462500000000002,19.74013191245421,22.78343934055077,33.29304913510487,36.85,37.12365200000001,50.14032258064516,58.742993051612906,125.0,132.0,107.91525423728814,112.91935483870968,20.0,6.0,22.016949152542374,13.451612903225806,139.0,146.0,137.57627118644066,143.17741935483872,126.0,133.0,115.55932203389831,129.7258064516129,12.0,14.0,11.225806451612904,14.338709677419354,1443.75,2021.945758175,2308.4306451612906,4249.291831266954
1997,56,4.664965986394558,7.628148656692402,10.080047270878106,11.235961782713412,12.836363636363636,18.16287703909091,17.17061246191367,19.752523011148902,21.96875,23.360748847222222,23.650635735791987,24.838185764861844,30.450000000000003,34.788776,37.80357142857143,37.03314110714285,81.0,84.5,83.125,87.0,53.0,32.0,45.125,38.25,126.5,102.0,149.375,126.875,77.0,70.0,104.25,88.625,9.0,10.0,9.571428571428571,10.428571428571429,1237.9499999999998,1502.1316142931,1679.9750000000001,1896.0659917312
1998,53,0.68125,0.8457856442391305,1.7505211728890298,2.257701237525221,1.79375,2.35334804375,3.0807669890022833,3.8207947423737734,10.129999999999999,7.466249,11.499331065759637,8.733902853545196,10.0,10.419093,13.243396226415094,13.96022382264151,94.0,94.0,91.33333333333333,77.80392156862744,38.0,38.0,54.666666666666664,40.05882352941177,101.0,101.0,117.33333333333333,111.98039215686275,63.0,63.0,62.666666666666664,71.92156862745098,3.0,4.0,2.849056603773585,4.39622641509434,166.6,208.24601167538,282.24528301886795,346.806744123177
1999,54,2.8135416666666666,2.2260380019945654,10.141092625648968,11.982881663616395,6.117676767676768,6.315590292880953,17.05377588355121,20.00257169622862,12.666666666666668,11.50886886,21.93308571632918,23.13741990052481,23.75,22.454275,49.553703703703704,47.569451514814816,107.0,107.0,102.07407407407408,102.98148148148148,23.0,23.0,30.51851851851852,26.5,114.0,121.0,116.33333333333333,122.42592592592592,91.0,98.0,85.81481481481481,95.92592592592592,6.0,7.0,7.481481481481482,8.38888888888889,519.4000000000001,431.897855585,1761.0444444444443,2023.7458261220409
2000,60,2.158441258094357,3.5197591325694444,7.077324991271652,10.648707269268403,6.800274725274725,12.268284230999999,19.56124690097484,30.97998287809657,16.785714285714285,19.840939642857144,27.33537776893821,31.65230382579799,29.2,35.698789000000005,49.335,62.05301179,85.0,85.0,78.375,86.98333333333333,50.0,22.0,41.875,35.88333333333333,113.0,141.0,110.625,120.58333333333333,63.0,91.0,68.75,84.7,6.5,8.5,6.85,9.266666666666667,673.05,961.42689125,2063.7283333333335,3298.1524954943598
2001,59,1.6923076923076923,2.1213514906666666,2.3338194674463226,3.6069490052092696,4.957142857142857,5.05673603,6.507397386041454,10.8372965922665,13.024999999999999,11.765419783333336,15.609879277468563,17.30334631382121,19.8,26.389343,26.64915254237288,32.81877003728813,97.0,97.0,92.375,90.0,62.0,62.0,66.625,62.59322033898305,118.0,118.0,113.0,119.89830508474576,52.5,56.0,46.375,57.30508474576271,4.0,5.0,4.4576271186440675,5.966101694915254,378.7,438.22413760999996,561.0677966101695,939.5158862461673
2002,52,5.784989429175476,7.675256673375495,9.149017210108587,12.229469407779504,15.92142857142857,17.809340026525973,25.426667553788597,35.18250288949646,36.62291666666667,34.056006943406594,41.63588747257017,43.84551058019459,50.65,51.778192,72.51346153846154,78.91540753846154,68.0,75.0,69.48076923076923,76.48076923076923,47.0,33.0,40.94230769230769,33.0,117.0,117.0,113.5,132.48076923076923,63.0,80.5,72.5576923076923,99.48076923076923,7.0,8.0,7.519230769230769,9.23076923076923,1629.6000000000001,1675.1860916,2584.2653846153844,3587.6716601972616
2003,62,1.6376190476190473,1.776516092354878,3.149139997813279,4.356848028198012,5.7524999999999995,6.073550556212121,9.955769445608155,14.218494557011084,14.45,11.73929751,18.302495793877185,18.86347136842391,20.55,18.1331975,29.506451612903227,31.695086801612902,102.0,109.0,92.81967213114754,90.8225806451613,53.0,53.0,58.278688524590166,44.645161290322584,116.0,123.0,130.5737704918033,140.2741935483871,56.0,77.0,72.29508196721312,95.62903225806451,5.0,6.0,5.951612903225806,7.645161290322581,484.4,541.5564271599999,983.3645161290324,1354.4076214577458
2004,62,2.6776854219948847,3.1700864757507583,5.5235985974597535,8.3212552528258,10.179166666666667,11.821666041513392,18.267271297909343,26.586533261581955,22.5,16.84832981190476,28.151908167162404,30.597846914581254,40.25,35.590599,50.71935483870968,58.07208500967742,94.0,87.0,99.9322033898305,98.85483870967742,66.0,45.0,60.779661016949156,50.983870967741936,129.0,136.0,126.7457627118644,135.43548387096774,70.0,91.0,65.96610169491525,84.45161290322581,6.0,9.0,7.032258064516129,9.17741935483871,855.4000000000001,988.1540124575,1872.4774193548387,2815.273130346599
