hydro_year,n_stations,mean_swe_obs_median,mean_swe_mod_median,mean_swe_obs_mean,mean_swe_mod_mean,mean_swe_djfm_obs_median,mean_swe_djfm_mod_median,mean_swe_djfm_obs_mean,mean_swe_djfm_mod_mean,mean_swe_snow_obs_median,mean_swe_snow_mod_median,mean_swe_snow_obs_mean,mean_swe_snow_mod_mean,max_swe_obs_median,max_swe_mod_median,max_swe_obs_mean,max_swe_mod_mean,dohy_max_obs_median,dohy_max_mod_median,dohy_max_obs_mean,dohy_max_mod_mean,dohy_first_snow_obs_median,dohy_first_snow_mod_median,dohy_first_snow_obs_mean,dohy_first_snow_mod_mean,dohy_last_snow_obs_median,dohy_last_snow_mod_median,dohy_last_snow_obs_mean,dohy_last_snow_mod_mean,snow_duration_obs_median,snow_duration_mod_median,snow_duration_obs_mean,snow_duration_mod_mean,n_snow_weeks_obs_median,n_snow_weeks_mod_median,n_snow_weeks_obs_mean,n_snow_weeks_mod_mean,swe_days_obs_median,swe_days_mod_median,swe_days_obs_mean,swe_days_mod_mean
1987,235,7.104,8.228294420408163,13.824401729984555,16.198111577160773,22.45,26.971616595,40.248598965800134,46.47480560646099,31.8,33.92812253076923,49.4629248543297,54.045034989369675,64.0,55.01689,86.3804255319149,83.71012293617021,94.0,101.0,99.07725321888412,113.80851063829788,52.0,52.0,52.18025751072961,51.91063829787234,136.0,143.0,139.06437768240343,144.31063829787234,91.0,91.0,86.88412017167381,92.4,12.0,13.0,11.629787234042553,12.706382978723404,2389.1,2864.850744,4785.119574468085,5612.641804946623
1988,235,2.6431372549019603,2.0230070926415094,6.38928852825332,4.8690608086007625,9.0875,6.7037939333333325,18.88210794927503,13.729113886152449,22.942500000000003,13.380188897500002,33.377424681866835,20.578833938928298,45.0,32.676785,70.99914893617022,48.86874684212766,135.0,135.0,130.29310344827587,128.86752136752136,79.0,72.0,76.61637931034483,63.26495726495727,142.0,142.0,155.0344827586207,157.85470085470087,56.0,70.0,78.41810344827586,94.58974358974359,6.0,7.0,6.472340425531915,7.829787234042553,921.1999999999999,673.556238145,2195.06,1668.653345030274
1989,235,0.29583333333333334,0.4239438764897959,3.462508850819573,6.238655586410109,0.6375,0.8022399,9.960858121922577,18.74165117357501,10.275,7.373139,19.614172999114178,22.372275453855703,10.3,9.686366,26.610212765957446,34.66358696604255,49.0,49.0,42.911458333333336,44.32258064516129,21.0,21.0,25.119791666666668,19.580645161290324,49.0,49.0,62.34375,74.03225806451613,28.0,35.0,37.223958333333336,54.45161290322581,2.0,3.0,3.293617021276596,5.774468085106383,101.5,151.55036316,1194.6378723404257,2105.9537426089996
1990,235,0.8913043478260869,0.6615519710384615,1.4113783299921365,1.128333674657009,1.959375,1.5642089990625,3.7780994201318485,2.9456893344326365,12.853333333333333,8.3081484,15.575133911870022,11.144728114003273,18.5,10.42275,23.101276595744682,16.590792934510638,41.0,41.0,68.67592592592592,49.4375,27.0,27.0,29.916666666666668,27.4375,111.0,111.0,92.49537037037037,91.1875,84.0,84.0,62.5787037037037,63.75,3.0,4.0,3.5106382978723403,4.102127659574468,299.59999999999997,234.0628752,467.48680851063835,374.5732524259798
1991,234,1.0946170212765958,1.1533801310842788,2.420074668021548,2.558616186097505,3.7389140271493213,4.0896142925,7.5766339586758145,8.126858829150066,12.05,9.500498878571427,15.09666421675795,12.501907918399954,19.0,15.9829355,26.298717948717947,22.729830187606836,110.0,103.0,92.43913043478261,81.58119658119658,33.0,33.0,43.10434782608696,35.18376068376068,110.0,110.0,121.47391304347826,132.82478632478632,77.0,77.0,78.3695652173913,97.64102564102564,5.0,6.0,5.521367521367521,6.863247863247863,356.29999999999995,386.58219650407,778.3311965811965,814.9618673769743
1992,234,1.3035573122529645,1.3449667699325,6.502776329400825,7.95421369318431,3.705,4.200649540500001,17.07227769524621,21.753862374267886,13.25,10.230614129166668,25.414132914532264,24.866698215487737,20.0,17.087456500000002,39.36196581196582,43.19844959358974,60.0,60.0,64.7363184079602,64.625,18.0,25.0,29.17910447761194,29.09375,137.0,116.0,149.22388059701493,157.25,98.0,91.0,120.04477611940298,128.15625,6.0,7.0,6.952991452991453,8.487179487179487,429.1,426.01913845155,2147.543162393162,2601.5791996310836
1993,233,3.6921568627450982,3.097303137367347,5.734128430912879,4.924312045461705,13.216666666666669,10.698589305454545,17.913258813404607,15.546304360270828,23.075,16.354612268910255,26.600299068075646,19.54771806451971,43.0,32.49254,54.424034334763945,39.49277086450644,121.0,121.0,117.57575757575758,119.88362068965517,44.0,40.5,57.24242424242424,42.189655172413794,149.0,149.0,139.03030303030303,145.80172413793105,91.0,105.0,81.78787878787878,103.61206896551724,8.0,9.0,8.291845493562231,10.07725321888412,1231.2999999999997,1037.453645319,1929.5965665236051,1659.9774022789845
1994,221,1.324,1.3267732599545454,5.258534768062849,5.240251315524677,1.6619047619047618,1.6682332703583334,8.254130776309253,7.943055978756069,10.083333333333334,9.127406322222221,15.042282639789645,13.349045454778112,16.8,14.886839,26.197737556561083,24.915874536723983,29.0,29.0,46.11848341232228,46.483870967741936,22.0,22.0,22.796208530805686,22.419354838709676,92.0,64.0,90.54028436018957,90.87096774193549,70.0,49.0,67.74407582938389,68.45161290322581,4.0,5.0,5.248868778280543,5.787330316742081,248.5,275.38874971999996,975.4515837104071,854.0638758047334
1995,200,1.3312857142857142,1.2213826548133402,6.143706229867392,5.847111266114306,4.061282051282051,3.4196980996,10.997550453712954,10.16402855171895,13.616666666666667,10.882373999999999,20.085554004512126,16.536535119853955,22.700000000000003,18.242818999999997,38.457,32.10701013613,77.0,77.0,78.42131979695432,78.67005076142132,56.0,56.0,56.85279187817259,50.598984771573605,84.0,84.0,108.51776649746193,106.1015228426396,28.0,35.0,51.66497461928934,55.50253807106599,4.0,4.0,5.15,5.795,371.70000000000005,321.64973500099995,1226.925,1075.0173651420635
1996,232,7.798863636363636,10.244404785166665,13.788028139514402,19.29177245269613,16.70909090909091,19.65506870833333,22.173817114646948,31.014555298452724,19.72440476190476,19.43879836160714,24.671290833018602,28.87444724004122,38.3,35.313535,51.86724137931035,50.44883716219828,125.0,132.0,113.86363636363636,114.37719298245614,6.0,6.0,21.01818181818182,14.964912280701755,139.0,146.0,138.1727272727273,143.4517543859649,126.0,133.0,117.15454545454546,128.48684210526315,12.0,14.0,11.875,14.172413793103448,1541.4,1924.2703958059753,2622.1607758620694,3575.2959363170316
1997,227,4.838095238095238,5.588033732777777,9.158401809925369,9.010521526169228,12.392857142857142,12.435109265647059,16.659971220761904,16.844288186093188,19.988888888888894,19.78981559642857,23.421056295345902,22.0646896965712,30.8,28.553383,39.707929515418506,33.03226299687225,81.0,88.0,83.27111111111111,85.36725663716814,32.0,32.0,42.422222222222224,36.95575221238938,137.0,102.0,150.87555555555556,128.01769911504425,84.0,70.0,108.45333333333333,91.06194690265487,9.0,10.0,9.991189427312776,10.41409691629956,1251.6,1322.8797441299998,1788.2563876651982,1733.363872107254
1998,217,0.807843137254902,0.6895946640208334,2.4246122713173364,1.8533206309817098,1.8733333333333335,1.73257976,3.985100193126527,3.1167334262551756,8.55,6.17033072,11.411581111789829,7.445119540871335,10.3,9.308308,15.557142857142857,11.808928391382489,94.0,94.0,91.375,75.00956937799043,38.0,38.0,52.95108695652174,39.64114832535885,101.0,101.0,115.07608695652173,111.61722488038278,70.0,63.0,62.125,71.97607655502392,3.0,4.0,3.576036866359447,4.56221198156682,170.09999999999997,158.4194836,419.6322580645161,312.7169309233352
1999,217,2.7955555555555556,2.1515591944,10.376102287747464,9.890416193151403,7.325,5.750518552428572,18.94736069478547,17.818826425970613,14.78125,11.51232552,23.863738055588172,20.70908098835221,28.5,24.365463,51.09907834101382,44.07649205806452,110.5,114.0,107.7196261682243,105.7953488372093,23.0,23.0,30.35981308411215,28.306976744186045,121.0,121.0,120.34579439252336,121.16279069767442,91.0,98.0,89.98598130841121,92.85581395348837,7.0,7.0,7.815668202764977,8.308755760368664,646.1,568.42067828,2065.009677419355,1904.8971397353268
2000,217,3.6458333333333335,4.338996432653061,11.185727490750695,11.893728471247034,10.775,12.46761773142857,22.62842834866859,26.419283877922723,20.125,20.606753438392857,29.7446833966935,29.935313060260146,34.2,38.633064,54.391244239631334,57.38629430382488,85.0,85.0,79.85990338164251,85.6214953271028,50.0,50.0,42.56038647342995,38.35514018691589,127.0,127.0,114.96135265700484,118.69158878504673,77.0,91.0,72.40096618357488,80.33644859813084,7.0,8.0,7.364055299539171,8.64516129032258,907.9000000000001,1057.2645803999999,2428.151612903226,2797.2013782037907
2001,212,1.820357142857143,2.139024475972222,3.6298063650155035,3.69180288927169,5.3,5.1281375815384616,8.55008958566911,8.894737183294987,13.0,11.594553270833334,16.438133524693065,14.845164402285384,20.299999999999997,19.441722499999997,28.88867924528302,25.758161669839623,97.0,97.0,95.66829268292683,89.96634615384616,62.0,62.0,64.1170731707317,61.96634615384615,118.0,118.0,115.74634146341464,117.0576923076923,56.0,56.0,51.62926829268293,55.09134615384615,5.0,5.0,5.136792452830188,5.8584905660377355,381.84999999999997,409.56302540426,779.5556603773584,771.2935952119851
2002,213,4.710204081632652,4.9308583275,9.873318400362452,10.707679102745702,14.853333333333333,14.86077752857143,25.841536945441256,27.6989431785113,30.554761904761904,26.910644437142857,40.14348331452543,36.982688924479305,46.0,46.375977,68.92488262910798,64.84291285727699,68.0,75.0,70.2122641509434,75.79245283018868,47.0,33.0,40.759433962264154,33.95754716981132,117.0,117.0,110.03301886792453,127.26886792452831,63.0,77.0,69.27358490566037,93.31132075471699,7.0,8.0,7.586854460093897,8.671361502347418,1429.3999999999999,1505.6200579,2787.800938967136,2909.819745472197
2003,235,1.6452380952380952,1.552258019755102,3.8590500521948,4.155971915885342,5.6466666666666665,5.549142423636363,11.819625916775477,13.208930311181748,14.757142857142856,10.463635122222222,20.39096968394746,17.159923089078475,21.1,20.596087,32.06085106382979,31.198899360657023,109.0,102.0,92.73991031390135,84.61965811965813,53.0,46.0,56.233183856502244,42.58974358974359,116.0,116.0,130.81614349775785,135.05555555555554,63.0,77.0,74.5829596412556,92.46581196581197,5.0,7.0,6.221276595744681,7.965957446808511,508.19999999999993,505.15278781169997,1246.083404255319,1328.1400748114343
2004,235,2.9106382978723406,2.7505284879166667,6.665353677730893,6.709050716983372,11.890909090909092,9.99032702142857,20.99857423820096,21.183708235057985,22.650000000000002,15.780214457142858,30.02305309985123,25.765578707865966,39.5,29.721724,54.698723404255325,47.61291430851064,87.0,87.0,93.96969696969697,91.90598290598291,66.0,52.0,60.666666666666664,53.047008547008545,129.0,136.0,127.48484848484848,133.81623931623932,63.0,84.0,66.81818181818181,80.76923076923077,7.0,8.0,7.497872340425532,8.863829787234042,953.3999999999999,864.6579976999999,2227.1110638297873,2233.315018626973
2005,235,5.943137254901961,4.683428749999999,12.003767730831752,12.484187607759072,16.650000000000002,11.395297321428572,31.948469800606848,31.209898094504698,31.775000000000002,20.572859257142856,43.37280234667301,34.06626507936084,61.0,39.631966,88.50978723404255,71.2598649080851,134.0,134.0,129.25321888412017,128.8468085106383,22.0,22.0,43.4206008583691,35.43404255319149,134.0,134.0,136.7038626609442,137.72340425531914,112.0,112.0,93.28326180257511,102.28936170212766,9.0,9.0,8.948936170212766,10.48936170212766,1841.0,1319.5488462800001,3546.4948936170213,3566.4666982589342
2006,235,16.76764705882353,20.57424493783784,24.4799414831931,28.345198765809336,48.721428571428575,59.70851956250001,66.1506335210819,77.49087419164353,47.98888888888889,55.39594521428571,62.685340981189334,69.99149547881252,89.0,91.23175,116.51914893617021,117.10546959787234,126.0,133.0,119.26808510638298,121.97872340425532,21.0,21.0,30.948936170212765,26.093617021276597,147.0,147.0,142.7404255319149,151.0212765957447,119.0,126.0,111.79148936170213,124.92765957446808,16.0,17.0,14.565957446808511,15.965957446808511,5004.300000000001,6253.391622835001,7842.83574468085,9144.4959026234
2007,228,0.48838612368024137,0.49740890096153845,1.6216574703222821,1.221822246291902,1.4622171945701359,1.4944388423529413,4.2271367866095035,3.443668318376904,20.8,16.369546,24.091925699928215,16.944123863935378,22.9,20.254612,26.726315789473684,22.301959765855266,90.0,90.0,91.79396984924622,91.17821782178218,90.0,90.0,85.14572864321607,79.11881188118812,90.0,97.0,114.90452261306532,123.44059405940594,0.0,7.0,29.758793969849247,44.32178217821782,1.0,2.0,1.7456140350877194,2.513157894736842,163.45,161.2011566025,435.0622807017544,344.93877478555925
2008,231,0.4749999999999999,0.71064606125,2.4095906136469707,2.92487245069748,0.5642857142857143,0.8356086287764706,4.472477794041966,5.893610412454673,10.242857142857144,8.71254278,15.19584611083062,14.113171374124097,12.0,13.66197,19.75194805194805,22.859618112337664,19.0,19.0,42.625,34.92342342342342,12.0,12.0,24.25,20.166666666666668,71.5,75.0,90.71195652173913,90.41891891891892,56.0,56.0,66.46195652173913,70.25225225225225,3.0,4.0,3.7532467532467533,4.995670995670996,158.20000000000002,208.88120778,733.9272727272728,911.7244091210624
2009,235,2.296078431372549,2.034137796,6.465802495879471,5.68337665493391,6.80625,5.91039321875,17.043721106177927,15.407304182355364,17.5,11.222922841666666,25.44369596360019,19.06581150580608,39.1,27.832687,58.926808510638296,43.130480941446805,115.0,115.0,113.73568281938326,113.59401709401709,24.0,24.0,42.070484581497794,35.81623931623932,122.0,122.0,153.29955947136563,173.33333333333334,91.0,98.0,111.22907488986785,137.51709401709402,7.0,8.0,7.817021276595745,9.280851063829788,754.6,600.180616021,2105.0459574468086,1866.168696362868
2010,234,8.176348039215686,8.0260257823,10.332173811443095,9.621556400009242,27.710833333333333,27.10533506666667,31.819544340882008,29.45758218435632,39.959722222222226,37.033170181818186,41.74902238421793,37.62876893851952,69.5,61.14571,76.0863247863248,63.84229332051282,107.0,107.0,107.54310344827586,109.58369098712447,51.0,51.0,51.30172413793103,36.66952789699571,135.0,135.0,133.46120689655172,140.10729613733906,84.0,84.0,82.15948275862068,103.43776824034335,11.0,12.0,10.850427350427351,11.452991452991453,2831.5,2818.531077705,3321.9786324786323,3071.55443359843
2011,235,4.140384615384615,5.312481442307692,6.27065568179794,7.144989239747787,13.733333333333333,17.374084048333334,20.404822743519865,23.637888524713436,24.28333333333333,29.32744158888889,30.143846988148574,33.60937031313518,46.3,52.21286,55.696170212765956,59.926671416851065,50.0,57.0,54.19396551724138,56.48927038626609,29.0,29.0,29.482758620689655,29.090128755364805,92.0,92.0,100.26724137931035,103.23605150214593,63.0,63.0,70.78448275862068,74.14592274678111,9.0,9.0,8.808510638297872,9.438297872340426,1460.9,1882.34138722,2192.2272340425534,2520.790380022055
2012,235,1.2098039215686276,0.8155938916,7.626405890641125,6.835854531156081,3.94375,2.550709307692308,22.064489119766343,20.04114583084349,15.36,8.6888551,34.654476173924785,26.041150388240315,21.1,13.351235,55.79446808510639,43.83107046974468,112.0,112.0,127.92753623188406,137.27777777777777,77.0,70.0,74.83574879227054,70.61574074074075,140.0,364.0,235.22705314009661,248.88888888888889,98.0,259.0,160.3913043478261,178.27314814814815,5.0,6.0,5.54468085106383,6.54468085106383,415.80000000000007,277.370534812,2532.4778723404256,2305.5806926897067
2013,235,2.920833333333333,2.460408263847826,5.830899198640329,5.99080020020086,10.414090909090909,9.207585065989011,16.984640438049187,17.60996611017224,18.03131313131313,13.168146108333332,24.008101235895005,21.182806789637223,35.6,27.343775,47.615744680851066,40.83412006212766,117.0,117.0,112.30341880341881,102.49145299145299,40.0,40.0,45.23504273504273,41.76495726495727,152.0,152.0,139.13675213675214,146.85470085470087,91.0,105.0,93.9017094017094,105.08974358974359,8.0,10.0,9.114893617021277,10.38723404255319,949.8999999999999,792.8444822199999,1970.2140425531913,2039.5198925898833
2014,234,0.11238297872340425,0.13949983834102042,0.63820814393059,0.45899560321381366,0.34558823529411764,0.41818874580392157,2.018530727379709,1.4348192049629314,6.0,4.7571554,9.580018124445836,6.955813962971037,4.95,4.73784255,10.545726495726495,8.75720181530342,88.0,88.0,78.00602409638554,74.99453551912568,88.0,88.0,71.63855421686748,66.3879781420765,95.0,95.0,94.74698795180723,93.62295081967213,7.0,7.0,23.10843373493976,27.23497267759563,1.0,2.0,1.7905982905982907,2.1794871794871793,39.199999999999996,47.591276061,214.41239316239316,156.06658375773202
2015,235,0.7127659574468085,0.7382649232708335,2.2678123581339418,1.974296271263444,2.3214285714285716,2.3145788657142856,6.591567294511912,6.122086582575065,11.035416666666666,7.97015573,16.257549274230488,11.491888303203691,15.0,12.34324,23.612765957446808,19.26129019625532,101.0,101.0,90.39603960396039,83.40707964601769,59.0,31.0,63.92079207920792,44.969026548672566,101.0,108.0,105.88613861386139,101.52654867256638,42.0,70.0,41.96534653465346,56.557522123893804,3.0,5.0,4.131914893617021,5.174468085106383,248.5,250.38166017900002,755.3595744680852,665.8353439267213
2016,235,0.34423076923076923,0.28315498627450986,1.1041967260910974,0.9054875282884632,1.12,0.89231133,3.489843296565762,2.9186646685704263,9.925,4.590653841666667,12.844742446706732,7.143810809497951,11.5,6.930705,18.053617021276597,12.695083175021276,86.0,86.0,84.16666666666667,88.97345132743362,79.0,65.0,67.36666666666666,60.04424778761062,86.0,121.0,91.63333333333334,115.70353982300885,7.0,56.0,24.266666666666666,55.65929203539823,2.0,3.0,2.472340425531915,3.7872340425531914,124.60000000000001,101.70497078,373.04340425531916,305.73876477118915
2017,235,3.0660000000000003,2.2494466713541663,5.240617276154872,3.863258905404345,9.850000000000001,7.394022133571427,16.49070446355897,12.269849183602581,23.45,14.419671997916666,30.48610267169785,18.757577994436026,31.7,21.326714,43.351063829787236,28.850280973106383,98.0,98.0,91.03004291845494,93.45299145299145,70.0,35.0,59.60515021459227,40.11538461538461,105.0,105.0,111.1587982832618,113.46581196581197,42.0,70.0,51.55364806866953,73.35042735042735,6.0,7.0,6.608510638297872,7.812765957446809,1073.1000000000001,778.5395229009999,1777.1153191489361,1304.7461332295447
2018,234,0.7449630916196266,0.77711453,3.069387080254003,3.1889844608472675,2.864102564102564,2.696821362266667,9.185431364380271,9.522715261307741,10.745833333333334,7.37236665,15.626874742545947,12.819856710056474,14.5,11.23067675,23.85042735042735,20.658065245708546,83.0,83.0,84.81603773584905,83.44545454545455,44.5,34.0,44.7311320754717,43.22727272727273,125.0,125.0,124.57075471698113,128.5,84.0,91.0,79.83962264150944,85.27272727272727,3.5,5.0,4.905982905982906,6.047008547008547,250.25,256.54194100150005,1025.3055555555557,1033.6880676462545
2019,233,1.018,0.8104001104392156,6.595312118413382,5.591736196851036,3.650961538461538,2.6621888327444445,20.110652267146307,17.413972734137147,19.75,12.024896,33.35677938388637,24.330445346124193,24.1,17.720695,50.871244635193136,41.28384758609442,96.0,96.0,91.07860262008734,88.3030303030303,47.0,47.0,62.34497816593886,53.57575757575758,103.0,96.0,103.39737991266375,104.72727272727273,49.0,56.0,41.05240174672489,51.15151515151515,4.0,5.0,4.935622317596566,5.75107296137339,328.3,280.146977068,2059.4811158798284,1761.342744514763
2020,235,0.0,0.03254959887234043,0.7188539089169697,0.3584770135311809,0.0,0.11007200625,2.1356471664200076,1.1456565446228169,8.5,4.58801085,12.30017515951251,5.97408317784531,0.0,1.232222,6.92,4.758755201897021,81.0,81.0,93.65060240963855,86.936,81.0,81.0,73.40963855421687,73.72,88.0,88.0,108.66265060240964,106.984,7.0,7.0,35.25301204819277,33.264,0.0,1.0,1.2,1.5914893617021277,0.0,11.506384673,219.65702127659574,111.71561709608345
2021,235,1.5521739130434784,1.4243641528615383,3.4196435058591104,2.80513036346978,5.1066666666666665,4.711432262230769,10.52460154593008,9.115094461006962,15.199999999999998,12.067619442857142,21.108362865086793,15.903182954802576,25.3,20.536396,34.21829787234043,29.471204657604257,93.0,93.0,92.60262008733625,94.7725321888412,72.0,65.0,69.00436681222708,60.79399141630901,107.0,107.0,117.51528384279476,121.0,35.0,49.0,48.51091703056768,60.20600858369099,6.0,6.0,5.693617021276595,6.714893617021277,536.2,492.08688228,1134.7148936170213,923.3552656770543
2022,235,0.48723404255319147,0.5054206720930233,2.6796882993486517,2.1830377895693402,1.3384615384615384,1.450490092857143,7.769053947547376,6.6552326441813054,9.4875,7.1993854,15.587067592334137,12.052105002220586,12.3,11.071634,25.091914893617023,20.574352635293618,57.0,43.0,62.51923076923077,56.784140969163,29.0,29.0,36.4375,35.5374449339207,85.0,85.0,87.22115384615384,89.90308370044053,49.0,56.0,50.78365384615385,54.36563876651982,3.0,4.0,4.110638297872341,4.923404255319149,162.4,174.92211678900003,872.2595744680851,715.8610654280805
2023,235,0.84375,0.5509600869565218,2.0203342360634986,1.4251063798002113,2.7,1.7329667353846157,6.109805797838652,4.417607149239902,12.45,7.27628026,15.671598203383917,10.27184682118847,18.5,12.095614,28.21744680851064,19.748056041548935,49.0,49.0,67.15151515151516,67.57692307692308,42.0,42.0,44.09090909090909,38.23076923076923,91.0,91.0,96.51515151515152,98.74786324786325,42.0,63.0,52.42424242424242,60.51709401709402,3.0,4.0,4.123404255319149,4.753191489361702,277.90000000000003,187.54463525,652.1497872340426,468.1839901779651
