hydro_year,n_stations,mean_swe_obs_median,mean_swe_mod_median,mean_swe_obs_mean,mean_swe_mod_mean,mean_swe_djfm_obs_median,mean_swe_djfm_mod_median,mean_swe_djfm_obs_mean,mean_swe_djfm_mod_mean,mean_swe_snow_obs_median,mean_swe_snow_mod_median,mean_swe_snow_obs_mean,mean_swe_snow_mod_mean,max_swe_obs_median,max_swe_mod_median,max_swe_obs_mean,max_swe_mod_mean,dohy_max_obs_median,dohy_max_mod_median,dohy_max_obs_mean,dohy_max_mod_mean,dohy_first_snow_obs_median,dohy_first_snow_mod_median,dohy_first_snow_obs_mean,dohy_first_snow_mod_mean,dohy_last_snow_obs_median,dohy_last_snow_mod_median,dohy_last_snow_obs_mean,dohy_last_snow_mod_mean,snow_duration_obs_median,snow_duration_mod_median,snow_duration_obs_mean,snow_duration_mod_mean,n_snow_weeks_obs_median,n_snow_weeks_mod_median,n_snow_weeks_obs_mean,n_snow_weeks_mod_mean,swe_days_obs_median,swe_days_mod_median,swe_days_obs_mean,swe_days_mod_mean
1997,297,4.963157894736842,5.297850583333333,9.08232119360433,9.08142358772453,12.357142857142856,12.955744631176472,16.88912557186547,17.213125039250396,19.9525,19.96126834855769,23.530988839458526,22.55975441548849,30.8,28.697374,40.155892255892255,33.87738202959596,81.0,88.0,82.76190476190476,85.2804054054054,32.0,32.0,42.19047619047619,37.41554054054054,137.0,102.0,148.71428571428572,129.19594594594594,84.0,70.0,106.52380952380952,91.7804054054054,9.0,10.0,10.053872053872054,10.444444444444445,1259.2999999999997,1305.63912451,1838.5040404040403,1811.400201049406
1998,285,0.8235294117647058,0.7306561157894736,2.3615149605252674,1.9396114651874274,1.8741666666666668,1.7940905532339366,4.130794658628907,3.4184725987222593,8.743055555555557,6.375747499999999,11.69346346105056,7.778515116667374,10.5,9.431257,16.22175438596491,12.603128879933333,94.0,94.0,89.50833333333334,74.84615384615384,38.0,38.0,51.06666666666667,38.12820512820513,101.0,101.0,115.99166666666666,114.17948717948718,70.0,70.0,64.925,76.05128205128206,3.0,4.0,3.6982456140350877,4.687719298245614,179.90000000000003,172.4724862,425.64912280701753,338.7935848635233
1999,282,2.9292717086834736,2.206875658585,11.720853728123924,11.323696467593235,7.668749999999999,6.130356766928571,21.854708719176806,21.124714344839656,15.383333333333335,12.232665388095239,26.6685581824294,23.538856807519892,29.55,25.648513,57.38652482269504,49.97532868297873,107.0,114.0,107.85304659498208,106.625,23.0,23.0,31.35483870967742,29.175,121.0,121.0,120.7741935483871,122.325,91.0,94.5,89.41935483870968,93.15,7.0,7.0,7.921985815602837,8.5,721.7,621.4983843425,2412.6170212765956,2368.8105871107086
2000,279,3.909090909090909,4.945703219047619,12.845964516237284,13.768405418200484,11.814285714285715,12.790872341785715,25.23709417286979,29.44884082090844,20.92222222222222,21.020124137222222,32.27668330131661,32.90285298093489,36.2,43.929382,59.89856630824373,63.34561422017921,85.0,85.0,80.76865671641791,86.54710144927536,50.0,39.5,42.13805970149254,38.0036231884058,127.0,127.0,115.58582089552239,119.1376811594203,91.0,91.0,73.44776119402985,81.1340579710145,7.0,8.0,7.681003584229391,8.935483870967742,1031.7999999999997,1122.8473542860002,2748.3129032258066,3222.3580819201406
2001,277,2.092156862745098,2.1482089419444446,4.210721747585866,4.23134632605727,5.488961038961039,5.1476706006295245,9.290462772166736,9.429003624999899,13.6,11.807382433333332,17.11856559511873,15.258179352274345,21.4,19.888752,30.63682310469314,26.61747004695307,97.0,97.0,96.21933085501858,90.61538461538461,62.0,62.0,63.951672862453535,62.1025641025641,118.0,118.0,117.21933085501858,118.1025641025641,56.0,56.0,53.267657992565056,56.0,5.0,5.0,5.335740072202166,5.9891696750902526,406.69999999999993,412.92984320000005,875.7050541516245,838.5471593035259
2002,278,4.904,5.255406097959183,10.93926485133778,12.567898533816548,15.29965034965035,15.059214853991595,26.654275903453062,29.962814603103247,32.31666666666666,27.60660480909091,40.905646554562125,38.8091036761602,47.45,46.876037,71.1021582733813,67.86404770215827,75.0,75.0,70.6028880866426,76.23826714801444,47.0,33.0,40.631768953068594,33.88447653429603,117.0,117.0,110.88447653429603,128.54873646209387,70.0,77.0,70.25270758122744,94.66425992779783,7.0,8.0,7.683453237410072,8.809352517985612,1524.95,1509.357472105,2905.8510791366907,3245.178774565324
2003,303,1.6913043478260872,1.728101535319149,4.287678483764079,4.831562787505046,5.833333333333333,6.047670134615386,12.966892207778201,14.889764706006527,16.372619047619047,11.078925850000001,22.02699037036374,18.899888586214058,22.2,21.262806,34.84125412541254,34.07420887394191,105.5,102.0,93.27464788732394,85.29333333333334,53.0,46.0,55.440140845070424,43.27,116.0,116.0,132.90845070422534,138.00333333333333,63.0,77.0,77.46830985915493,94.73333333333333,5.0,7.0,6.353135313531353,8.155115511551156,539.6999999999999,532.424500776,1389.1280528052805,1546.2372084694318
2004,303,3.2311111111111113,2.7895279086,7.205653906147424,7.485731116076406,12.515384615384615,10.790392045454546,22.585116864519893,23.20591583146934,23.339285714285715,15.780214457142858,31.431074571656897,27.54580039994,39.5,30.82666,58.264686468646865,50.30553299669967,87.0,87.0,94.28187919463087,91.68211920529801,66.0,52.0,59.7751677852349,53.04304635761589,129.0,136.0,128.83557046979865,135.90728476821192,70.0,84.0,69.06040268456375,82.86423841059603,7.0,8.0,7.752475247524752,9.085808580858085,1036.7,878.7012912090001,2411.273597359736,2492.597125880017
2005,303,6.374509803921569,4.95216778047619,13.36665462340253,14.643258985541966,17.72142857142857,12.621263725333334,34.84784202860062,35.21109133877392,31.7875,21.0360531875,45.52307907411283,37.53987690097707,64.3,41.616936,94.07755775577557,77.93065674521452,134.0,134.0,129.62790697674419,128.5016501650165,22.0,22.0,42.83720930232558,35.63036303630363,134.0,134.0,136.7674418604651,138.45874587458746,112.0,112.0,93.93023255813954,102.82838283828383,9.0,10.0,9.158415841584159,10.669966996699669,1855.7000000000003,1391.290448478,3904.2511551155117,4115.645065165883
2006,303,17.681250000000002,20.911654406000004,25.91781687104373,29.42794473656516,51.973333333333336,61.72143641666667,69.98027582681776,80.04908390514306,50.8235294117647,55.80552439473684,65.92289589368322,72.24567138666414,93.0,96.78229,123.30660066006601,122.27504163960397,126.0,133.0,119.27722772277228,121.72607260726073,21.0,21.0,30.07920792079208,25.99009900990099,147.0,147.0,142.72607260726073,150.53465346534654,119.0,126.0,112.64686468646865,124.54455445544555,16.0,17.0,14.778877887788779,16.016501650165015,5633.6,6793.214980299999,8361.53696369637,9576.355523460077
2007,297,0.5076923076923077,0.4986221090384616,1.8157534686416676,1.4399727130493174,1.5384615384615385,1.503086781764706,4.768019981795234,4.003129800163686,21.5,16.184832658333335,24.68218655252363,17.40039513659388,24.0,20.254612,28.59360269360269,23.241139967188552,90.0,90.0,92.51685393258427,92.02631578947368,90.0,90.0,85.33333333333333,79.02631578947368,90.0,97.0,116.2434456928839,125.02631578947368,0.0,7.0,30.910112359550563,46.0,1.0,2.0,1.878787878787879,2.65993265993266,175.0,166.60268793,478.55016835016835,397.6086877299687
2008,299,0.5224489795918368,0.7553109795652174,2.986461246650751,3.9523074559336484,0.6425480769230769,0.8778356198351649,5.633190141272949,8.17170968919388,10.614583333333332,9.308509279761905,17.132204456501245,16.481838668216632,12.6,13.92029,22.505685618729096,25.897205423377926,19.0,19.0,43.15,36.226950354609926,12.0,12.0,24.104166666666668,20.24113475177305,75.0,75.0,91.8875,94.73404255319149,56.0,59.5,67.78333333333333,74.49290780141844,3.0,4.0,4.040133779264214,5.317725752508361,174.29999999999998,243.21013542000003,911.4538461538461,1238.60235307167
2009,303,2.4466666666666668,2.171421367708333,7.227136855847603,6.699623127635894,7.723529411764707,6.247064841764706,19.261851133804395,18.03497852681438,18.599999999999998,12.6806206625,27.396439875634872,21.596966969480025,41.0,28.782627,63.733003300330026,47.54796094653465,115.0,115.0,114.1160409556314,114.11333333333333,24.0,24.0,42.515358361774744,37.09,122.0,122.0,155.7098976109215,175.41,98.0,98.0,113.19453924914676,138.32,8.0,9.0,8.155115511551156,9.495049504950495,819.6999999999999,691.1494838254999,2398.7475247524753,2244.035853295739
2010,302,8.447,8.106907992138776,10.861160288087481,9.910235430150161,28.55083333333333,27.523374830952378,34.09838157662685,30.891133514939437,41.43333333333334,37.627692358333334,44.134884923260884,38.85684350080315,70.95,61.561554,80.35529801324503,65.88104874503311,107.0,107.0,108.47491638795987,110.26666666666667,51.0,51.0,50.78929765886288,36.906666666666666,135.0,135.0,133.54849498327758,138.64,84.0,87.5,82.75919732441471,101.73333333333333,11.0,12.0,10.986754966887418,11.52980132450331,2925.3,2833.2977873199998,3572.271523178808,3237.9941181743916
2011,303,4.2823529411764705,5.212656408333333,7.317894591858509,7.979142896659452,14.044102564102564,17.28805981080952,23.190849259060204,25.92342365077701,24.84388888888889,29.53034424577922,32.76967385131676,35.29739946048628,46.8,51.777256,59.37788778877888,61.5119094679868,50.0,57.0,54.72147651006711,56.97666666666667,29.0,29.0,29.140939597315437,28.86,92.0,92.0,100.47986577181209,103.59666666666666,63.0,63.0,71.33892617449665,74.73666666666666,9.0,9.0,8.907590759075907,9.567656765676567,1515.5,1872.685144281,2491.191419141914,2756.238301635864
2012,303,1.262,0.8155938916,9.009117311549241,8.41460300565305,3.9466666666666668,2.550709307692308,25.528670822560603,23.61302562503283,16.68,8.9551025,38.094989121125806,29.250603232742353,21.5,14.200592,61.639933993399346,48.98230899019802,112.0,112.0,124.47940074906367,133.3,77.0,70.0,74.87640449438203,70.175,161.0,364.0,238.10486891385767,248.475,105.0,259.0,163.22846441947564,178.3,5.0,6.0,5.801980198019802,6.811881188118812,431.90000000000003,268.76224162200003,2918.413201320132,2748.5882065413402
2013,302,2.985869565217391,2.5397157429591832,6.46264587362275,6.808658697961987,10.6,9.389248298613332,18.065599483274635,19.119126842177362,18.38095238095238,13.374611466666666,25.119366505019176,22.61365728593833,37.1,27.456462000000002,49.39801324503311,42.909900001986756,117.0,117.0,111.00333333333333,101.18604651162791,40.0,40.0,44.55,41.25581395348837,152.0,152.0,139.26,146.58139534883722,91.0,105.0,94.71,105.32558139534883,8.0,10.0,9.23841059602649,10.496688741721854,961.8000000000001,839.92067145,2110.88940397351,2252.7910637768878
2014,301,0.11372549019607843,0.13682157158,0.7986011166620014,0.5560046251971553,0.35294117647058826,0.421571,2.3307520800644212,1.6485465774071355,6.233333333333333,4.7897870625,10.098067341573156,7.0659494075016385,5.1,4.589557,11.598671096345514,9.382562926297009,88.0,88.0,76.34418604651162,74.23931623931624,88.0,88.0,69.24651162790698,65.65384615384616,95.0,95.0,95.65116279069767,95.23931623931624,7.0,7.0,26.404651162790696,29.585470085470085,1.0,2.0,1.956810631229236,2.345514950166113,40.6,47.215951999999994,249.2,178.60346592406907
2015,303,0.7553191489361702,0.7634314101780001,2.7423013961473797,2.465770954919797,2.425339366515837,2.5090599284047617,7.600740507193322,7.365779950152246,11.816666666666666,8.366327,17.247082235568325,12.521896844529218,15.6,13.417864,24.97326732673267,20.683940867445546,101.0,101.0,91.00763358778626,84.52233676975945,59.0,31.0,64.23664122137404,44.54295532646048,101.0,108.0,107.6793893129771,102.75601374570446,42.0,70.0,43.44274809160305,58.213058419243985,3.0,5.0,4.33993399339934,5.432343234323432,260.40000000000003,267.2009935623,854.6676567656766,795.0179038549816
2016,303,0.397872340425532,0.3008032649,1.37854566905438,1.234294342673603,1.21875,0.9366356123529412,4.233755283333763,3.8721663745486445,10.6,4.7112130966666665,14.07498990042348,8.012268726807939,13.0,7.211611,20.083498349834983,14.480944575478548,86.0,86.0,84.6309963099631,90.19047619047619,79.0,65.0,65.90405904059041,58.857142857142854,86.0,121.0,92.22509225092251,115.5,7.0,56.0,26.321033210332104,56.642857142857146,2.0,3.0,2.6435643564356437,4.0561056105610565,138.6,108.222639,458.08877887788776,415.9921574437228
2017,303,3.2551020408163267,2.381902386153846,5.833829493087965,4.2581895257986115,10.400000000000002,7.584420714117648,18.045195231788856,13.283934333091048,23.871428571428574,15.05823297142857,31.92876324281542,19.55143497678913,32.6,21.43727,46.03663366336634,30.25643869465346,98.0,98.0,90.83720930232558,92.8543046357616,70.0,35.0,58.0,39.1953642384106,105.0,105.0,111.04651162790698,113.80794701986756,42.0,70.0,53.04651162790697,74.61258278145695,7.0,8.0,6.811881188118812,7.976897689768977,1131.8999999999999,827.2284514746,1936.992409240924,1409.7302472434542
2018,302,0.7894021739130435,0.7876842546445035,4.0187533964258275,4.453172750003193,3.05,2.845447927272727,11.56880485383832,12.890044570097631,10.783333333333331,7.545525788888889,17.808179847426473,15.979192131481717,14.95,11.331392000000001,27.224172185430465,24.7457142664298,83.0,83.0,84.91851851851852,85.68458781362007,34.0,34.0,43.77407407407407,42.37992831541219,125.0,125.0,124.45555555555555,130.99641577060933,84.0,91.0,80.68148148148148,88.61648745519713,4.0,5.0,5.188741721854305,6.314569536423841,262.5,258.923731332,1322.8354304635761,1451.363720802722
2019,301,1.2133333333333334,0.9755198384489794,7.9829732700289835,7.033431958806045,4.529999999999999,3.4178691792619045,23.59171515246736,21.133421943844,20.15,13.0673,36.884402440266406,27.748354713160648,25.5,18.865498,56.90166112956811,46.61185475335548,96.0,96.0,91.19932432432432,89.11744966442953,47.0,47.0,60.50337837837838,52.87248322147651,103.0,96.0,104.60810810810811,106.24161073825503,49.0,56.0,44.104729729729726,53.369127516778526,4.0,5.0,5.249169435215947,6.01328903654485,390.59999999999997,325.28135752000003,2419.5441860465116,2162.2447719521238
2020,303,0.0,0.045764559591836736,0.8728410418608796,0.45862535929506937,0.0,0.14054480823529414,2.3986325826883483,1.429170990043597,7.983333333333333,4.868491499999999,12.297855919974564,6.203662257288177,0.0,1.6789765,7.843234323432343,5.328315951233663,81.0,81.0,95.29661016949153,87.14035087719299,81.0,81.0,73.34745762711864,72.64912280701755,88.0,88.0,108.46610169491525,106.66666666666667,7.0,7.0,35.11864406779661,34.01754385964912,0.0,1.0,1.33003300330033,1.778877887788779,0.0,15.69724394,247.12541254125412,139.93179622444987
2021,303,1.5980769230769232,1.44809730372549,3.8535771314897715,3.259245652792891,5.15,4.773657829333333,11.597999147038168,10.171027726103922,15.5625,12.084911750000002,22.33036754375965,16.74568414928236,25.5,19.92906,36.76765676567657,31.254456640056105,93.0,93.0,92.16666666666667,94.90697674418605,72.0,65.0,68.14285714285714,60.55813953488372,107.0,107.0,117.95238095238095,121.16279069767442,35.0,49.0,49.80952380952381,60.604651162790695,5.0,6.0,5.808580858085809,6.887788778877888,536.2,504.34789997900003,1237.3481848184817,1041.9575043882608
2022,303,0.572093023255814,0.5633681990666667,3.345762749596904,2.8732785343428886,1.4545454545454546,1.6705892123076926,9.284788436126526,8.436464683324967,9.883333333333333,8.00210134,17.313104641880827,13.891239676209555,12.5,11.985816,28.533333333333335,23.63967363019241,57.0,43.0,64.36981132075472,59.01038062283737,29.0,29.0,35.68301886792453,34.69204152249135,85.0,92.0,89.96603773584906,91.32179930795847,56.0,56.0,54.283018867924525,56.62975778546713,3.0,4.0,4.419141914191419,5.194719471947194,184.79999999999998,188.91095321000003,1047.7475247524753,917.9716326302567
2023,303,0.8604166666666666,0.5536890307843138,2.133289516951032,1.6149920902764303,2.742857142857143,1.7329667353846157,6.32431814332586,4.8405299535970965,12.45,7.392314197619048,15.862389007363754,10.52067341680582,18.5,12.058963,28.904290429042906,20.51305899130033,49.0,49.0,68.84511784511784,68.28476821192054,42.0,42.0,43.53198653198653,37.45695364238411,91.0,98.0,97.38720538720538,99.3907284768212,49.0,63.0,53.85521885521886,61.93377483443709,3.0,4.0,4.267326732673268,4.9372937293729375,282.8,188.456342676,674.8369636963697,515.8382992794969
2024,301,1.2235294117647058,1.2898440402083333,2.1562142006829066,2.7409740654591346,3.5928571428571425,3.771263774,6.099705406475487,8.07790817203651,18.8,18.429661675,21.844447703944557,21.905816948918098,28.8,30.261305,34.33421926910299,37.28618870598007,34.0,34.0,38.325581395348834,39.13953488372093,27.0,27.0,29.976744186046513,29.069767441860463,69.0,83.0,68.88372093023256,70.93023255813954,42.0,49.0,38.906976744186046,41.86046511627907,3.0,4.0,3.7475083056478407,4.451827242524917,417.2,433.38759751000003,699.0441860465116,897.6295558585997
2025,290,0.15714285714285714,0.25367163282934396,1.6984010484423215,1.4568856902911311,0.5133333333333333,0.8386352257142856,5.2301618159301855,4.538579626387814,10.8,4.8321586,15.675079790421888,8.290196462329412,6.5,7.04170865,15.25896551724138,13.047889913326207,74.0,74.0,80.07182320441989,76.2051282051282,67.0,32.0,61.54696132596685,39.92307692307692,109.0,109.0,101.30386740331491,101.64102564102564,42.0,77.0,39.75690607734806,61.717948717948715,1.0,3.0,2.689655172413793,4.372413793103449,51.8,84.16781133949999,566.2613793103448,483.5084312916589
